title,text
The Earth's Breath,"
The Earth’s Breath is
The kissing reds of rose beds;
Is the blue jay’s lift and curl
In a bush- and sun-spread day;
Is the lake’s changeling face
Turned silver by the moon’s reflection;
Is the soft-caught cedar tree
Aged, flecked with snow.
The Earth’s Breath is
A monument unto itself;
Is ebb and flow and
Life, death, rebirth;
Is both erasure
And remembrance.
The Earth’s Breath is
What makes one ask:
What is the Earth’s Breath?
?



              From: 
                    Bryan Damien Nichols        






              Copyright ©: 
                    Bryan Damien Nichols        


"
The Epic Menageries ,"
Clouds shape less pleasing,
They’re darkness eclipses
Heaven’s holes to mock the sun;
And the sky gives feeling
Like the world’s going to change
For better or worse;
Their values remain written,
Encrypted in clouds too
Baggy to keep rain;
Choices thunder like hoofs
That beat to sixteen counts
As you listen hard;
So you watch them leave drops
Of rain bits in hazy skies;
While you wait for the
Apocalypse and forget
The world promised to change
For better or naught;
And then you prayed,
And soon you knelt,
When it rained hard and
God then played cards that
They all were dealt;
You went at it again
And kept pounding the waves,
You laughed at the winds
And the trees that fell
As you tried to be brave;
Clouds shape pleasing, they
Drift existentially;
Past eyes held open
Wide for pies and horse’s hoofs
That prick the sky so that
You’ll question your worth.



              Copyright ©: 
                    2013        


"
The Fraser River,"
 unlike the far more famous nile
    surging ahead with sweat of old africa
or the much mightier huanghe
    bursting with torrential tears of all china
from glamorous glaciers deep in the rockies
  you are perfectly pure to breasfeed my vancouver
 	the super sweetheart of north america
(aug.30, 2004)



              From: 
                    Vancouver        






              Copyright ©: 
                    Mike Yuan        


"
The Glory of Nature,"
IF only once the chariot of the Morn
    Had scatter'd from its wheels the twilight dun,
    But once the unimaginable Sun
Flash'd godlike thro' perennial clouds forlorn,
And shown us Beauty for a moment born;
If only once blind eyes had seen the Spring,
    Waking amid the triumphs of midnoon;
    But once had seen the lovely Summer boon
Pass by in state like a full-robed King,
The waters dance, the woodlands laugh and sing;
If only once deaf ears had heard the joy
    Of the wild birds, or morning breezes blowing,
    Or silver fountains from their caverns flowing,
Or the deep-voiced rivers rolling by;
Then Night eternal fallen from the sky;
If only once weird Time had rent asunder
    The curtain of the Clouds, and shown us Night
    Climbing into the awful Infinite
Those stairs whose steps are worlds, above and under,
Glory on glory, wonder upon wonder!
The Lightnings lit the Earthquake on his way;
    The sovran Thunder spoken to the World;
    The realm-wide banners of the Wind unfurl'd;
Earth-prison'd Fires broke loose into the day;
Or the great Seas awoke -- then slept for aye!
Ah! sure the heart of Man, too strongly tried
    By Godlike Presences so vast and fair,
    Withering with dread, or sick with love's despair,
Had wept for ever, and to Heaven cried,
Or struck with lightnings of delight had died.
But He, though heir of Immortality,
    With mortal dust too feeble for the sight,
    Draws thro' a veil God's overwhelming light;
Use arms the Soul -- anon there moveth by
A more majestic Angel -- and we die! "
The Green Bowl,"
This little bowl is like a mossy pool
In a Spring wood, where dogtooth violets grow
Nodding in chequered sunshine of the trees;
A quiet place, still, with the sound of birds,
Where, though unseen, is heard the endless song
And murmur of the never resting sea.
'T was winter, Roger, when you made this cup,
But coming Spring guided your eager hand
And round the edge you fashioned young green leaves,
A proper chalice made to hold the shy
And little flowers of the woods. And here
They will forget their sad uprooting, lost
In pleasure that this circle of bright leaves
Should be their setting; once more they will dream
They hear winds wandering through lofty trees
And see the sun smiling between the leaves."
The Hawthorn Tree,"
Across the shimmering meadows--
Ah, when he came to me!
In the spring-time,
In the night-time,
In the starlight,
Beneath the hawthorn tree.
Up from the misty marsh-land--
Ah, when he climbed to me!
To my white bower,
To my sweet rest,
To my warm breast,
Beneath the hawthorn tree.
Ask of me what the birds sang,
High in the hawthorn tree;
What the breeze tells,
What the rose smells,
What the stars shine--
Not what he said to me!"
The Little Garden,"
A little garden on a bleak hillside
Where deep the heavy, dazzling mountain snow
Lies far into the spring. The sun's pale glow
Is scarcely able to melt patches wide
About the single rose bush. All denied
Of nature's tender ministries. But no, --
For wonder-working faith has made it blow
With flowers many hued and starry-eyed.
Here sleeps the sun long, idle summer hours;
Here butterflies and bees fare far to rove
Amid the crumpled leaves of poppy flowers;
Here four o'clocks, to the passionate night above
Fling whiffs of perfume, like pale incense showers.
A little garden, loved with a great love!"
The Magic,"
Tell me O gardener, what is this magic
Of branches gloomy and naked yesterday,
Yet bearing magnificent blooms today!
Watch the arms bearing heavenly buds
With petals divine, mystic and vibrant
Being offered to the blues of distant skies!
O gardener, whisper onto my ears deep,
The magic of these majestic blossoms,
To be withered onto the dusty earth! 



              From: 
                    Preeth Nambiar        






              Copyright ©: 
                    Preeth Nambiar        


"
The Merry Guide,"
Once in the wind of morning
I ranged the thymy wold;
The world-wide air was azure
And all the brooks ran gold.
There through the dews beside me
Behold a youth that trod,
With feathered cap on forehead,
And poised a golden rod.
With mien to match the morning
And gay delightful guise
And friendly brows and laughter
He looked me in the eyes.
Oh whence, I asked, and whither?
He smiled and would not say,
And looked at me and beckoned
And laughed and led the way.
And with kind looks and laughter
And nought to say beside
We two went on together,
I and my happy guide.
Across the glittering pastures
And empty upland still
And solitude of shepherds
High in the folded hill,
By hanging woods and hamlets
That gaze through orchards down
On many a windmill turning
And far-discovered town,
With gay regards of promise
And sure unslackened stride
And smiles and nothing spoken
Led on my merry guide.
By blowing realms of woodland
With sunstruck vanes afield
And cloud-led shadows sailing
About the windy weald,
By valley-guarded granges
And silver waters wide,
Content at heart I followed
With my delightful guide.
And like the cloudy shadows
Across the country blown
We two fare on for ever,
But not we two alone.
With the great gale we journey
That breathes from gardens thinned,
Borne in the drift of blossoms
Whose petals throng the wind;
Buoyed on the heaven-heard whisper
Of dancing leaflets whirled
>From all the woods that autumn
Bereaves in all the world.
And midst the fluttering legion
Of all that ever died
I follow, and before us
Goes the delightful guide,
With lips that brim with laughter
But never once respond,
And feet that fly on feathers,
And serpent-circled wand."
The Monster,"
The Beast has come to my neighbourhood again!
The evenings are the most dreadful of times,
A thick smog leaves the tiny village every evening,
It spreads across our shacks like a dirty blanket;
Then each and every one of us comes under His spell!
Some startle, shake and tremble in fear,
Then they start fires in big tins,
Soot, shooting from amber burning coal covers their faces.
They sit around the fire and start to tell ancient tales,
They are all terrified of being found alone.
Not a soul has laid eyes on the Beast!
Those who have, rumour has it, have not been seen again!
It first gives them a mark;
A jelly-like liquid flows from their nostrils: slimy green substance!
Then their throats burn like coal fire; completely under the Dragon’s control.
Some complain of headaches and malaise,
Some have sleepless nights; apnoea has them by the throat.
Ailments are given different names, some get better and some worse;
Those who recover are the lucky ones!
Most are down with Flu, we are told.



              Copyright ©: 
                    M.Bubka        


"
The Morning Breeze,"
Awake in the light of dawn.
Picking up flower
The heart beats at morning breeze.
The memorable feeling of touch of breeze.
The Krishnachura tree,
Full of red flower
The mind recedes back in the dawn.
The sky is black at eleven o'clock.
The thunder of Kalbaisakhi,
The month of Chaitra (March)
The rain washed thatch.
The sun piercing through the cloud
On the front yard.
The chilled air.
The morning, noon, afternoon moves
To wonderful night.
The soft sun of morning,
The solitude of noon,
The soft smoothness of afternoon,
The fate of seven star.
The koel sings in the dusk
With pain and indifference.
The beautiful music in mp3
Lata, Kishore,
With sadness and anger.



              From: 
                    Mousumi Guha Roy, West Bengal, India.        






              Copyright ©: 
                    Mousumi Guha Roy        


"
The Mountain ,"
Oh mighty fallen Titan,
	once so great,
with ancient purple cheeks
	now cracked by tears,
has fatal time
	so caught thee through the years
		and kept thy backbone
			to this rigid state?
What art thou still?
Thy clutching hands dead weight?
	Each knuckle's rigor mortalness
		yet leers the fear
			that thou art dead.
	Thy scalp appears
		a snowy crown
			now frigid by thy fate.
Yet is there frozen
	in some cavern's yawn
		still blood enough
			of passion's molten flame
		to stir thy sleeping body
			from this trance?
Say this,
	that thou wilt rise
		'gainst what was drawn
	and claim thy throne
	and reign on never tame;
		to take thy stance and
			do thy cosmic dance!



              From: 
                    8/11        






              Copyright ©: 
                    Glen Martin Fitch        


"
The Mountain Crumbles,"

the birth of this mountain
so high seemingly nigh
has always been uncertain
wars on its foothills,floods on its shadows
and many forgotten days went by
 
but the lone mountain stood
like a shade when it eclipsed the sun
stood like a watchtower for the woods
waiting for the river herald on its run
 
 
on nights of the aurora
cold winds await
the seraphims praise
to circle its peak with a magical spell
 
but the lone mountain stood
awaiting its fate to come
on a rainy day this giant faltered
to the last drop of rain it crumbled
 
weathered by a storm
it still bore the lashing of waves below
and the whipping by cold winds above
and screeches of eagles losing their nests
ere to the storm the day of its fall was born
 
millions or raindrops melted its icy exterior
drooped its pinnacle
when soon the mount began to appear bent
whip after whip of wind and rain
 
at dawn when the sun awoke
to its pity found a weathered hill
and a stray drop found its way into the creak that went down the heart of this hill
that as it passed caused the rocks to give way
 
and this is how the mountain crumbled




              From: 
                    Rashmi Sreekumar        






              Copyright ©: 
                    rashmisreekumar        


"
The Mouse,"
When the owl screeches and the wolf howls,
the mouse lies quietly in the field.
Is it the influence of the moon,
a demonstration of anger,
or celebration?
For the mouse cares not
the reason.
His destiny the same,
whether the owl or the wolf,
he fulfills their need."
The Nautical Why,"
The Nautical Why
By cowardice or courage
I came to walk the Cape
of Massachusetts
to rummage feet through dune grasses
and quarrel against tides, tunnel
into the swift corridors of sea
and sand, and slip under the spell
of fragrant beach plums. To get  
to the heart of it: the skeletal truth,
that unglimpsable mystery
which makes sailors leave
the thick yet shrinking land
and battle myths of octopus
and white whales.  I want
to resolve the nautical why—
the question of density,
flotation, and shipbuilding
inside and out. 
I want to know, too, what makes
that great beast of waves and salt
spit back the pine hull
of an antediluvian vessel held
together with wooden pegs
pounded first by hands and later
hammered again by dense
saline fingers. After sleeping
for centuries perhaps, the shipwreck
lands in front of my own storm-tossed eyes
and I witness first hand what sea takes
and what it gives back. Later
passing dunes, I see strewn among
quahogs and crabs, the ribs
of a seal, bone-white and eaten
with the same hull-empty shape
of the shipwreck, the same
twisted scroll that we all leave behind.
In the end we go to sea
for the taking, for the wreck
and its story, for the possibility
of opening the belly of the whale."
The Painted Earth,"
Red of rose and crimson blush of sunset,
blazing ruby ribbons across the sky,
fading dreams of tangerine I'll not forget,
aglow in flames of gold upon my eye.
Sunflowers, daffodils and bumblebees,
In yellow warmth and lemon mellow sun,
and fern-lined pathways green with mossy trees,
in shades of shifting jade as day is spun.
Clouds mingle reflections in sapphire streams,
Cerulean vistas of water and sky,
Fading violet and lilac moonbeams,
Indigo visions in clouds drifting by.
I give my thanks for Nature's work and worth,
with a humble ode to the painted earth.



              Copyright ©: 
                    Alyssa Murray        


"
The Passing Cloud,"
T'heres something
over the horizon
its slow its crouching
but rapidly approaching
its dark..and muscular
but nevertheless
spectacular!
it grins...an evil grin
its laughter is loud!
birds in dismay caught in the spin
how evil!!
this handsome cloud
casting a shadow
on his silent spectators
he hovers
and weeps cold showers
he tumbles,and rumbles
sexy..almost
but over a mountain
he stumbles
and as he rolls
he sings a ballad
and now the wind silly,
seems invalid
But my sensual trickster
so cool, so coy
flies over me
its worked!his ploy!
from below
i watch as he departs
the greyness
that lies in his heart.
i look back
theres a murmur
trees,birds,flowers
all begin to stir
But now the sun has come
in all his splendour and shining
soaking 'his' trail,breaking the spell..
and as i see it...a New magic is weaving!!



              From: 
                    Rashmi Sreekumar        






              Copyright ©: 
                    Rashmi Sreekumar        


"
The Peacock,"
What's riches to him
That has made a great peacock
With the pride of his eye?
The wind-beaten, stone-grey,
And desolate Three Rock
Would nourish his whim.
Live he or die
Amid wet rocks and heather,
His ghost will be gay
Adding feather to feather
For the pride of his eye."
The Ragged Wood,"

by William Butler Yeats



Email
Print




O hurry where by water among the trees
The delicate-stepping stag and his lady sigh,
When they have but looked upon their images
Would none had ever loved but you and I!
Or have you heard that sliding silver-shoed
Pale silver-proud queen-woman of the sky,
When the sun looked out of his golden hood?
O that none ever loved but you and I!
O hurty to the ragged wood, for there
I will drive all those lovers out and cry
O my share of the world, O yellow hair!
No one has ever loved but you and I.








|
 Share this Poem






< previous poemnext poem >Passionate and Sensual Love






"
The Rain Drops,"
The rain drops
That fall into the gutters
Become dirty
That fall into the sea
Get lost
The drops are
Not dirty
Not small
One of that
Its importance
Its power
Sea pride swallows that
In the gutters
It turns dirty drain water
But that point is it
That fall on the flowers,
The flowers blossom
That fall on barren grounds
Become green
Like the garden
That depend
Just to the subjects
Of the nature
And the instinct
How do that accept
The rain drops."
The Rose Tree,"
'O words are lightly spoken,'
Said Pearse to Connolly,
'Maybe a breath of politic words
Has withered our Rose Tree;
Or maybe but a wind that blows
Across the bitter sea.'
'It needs to be but watered,'
James Connolly replied,
'To make the green come out again
And spread on every side,
And shake the blossom from the bud
To be the garden's pride.'
'But where can we draw water,'
Said Pearse to Connolly,
'When all the wells are parched away?
O plain as plain can be
There's nothing but our own red blood
Can make a right Rose Tree.'"
The Seeds of the Red Maple,"
Overnight, the red maple in our backyard,
provider of shade when leaves are full and days
are hot, and of majesty even when bare
in winter, has let go of its seeds, now at
mid summer, in the joy of light and
grief of time taking its inevitable
shape, the season giving in to its own pulse,
the maple's colors soon to turn once again.
The tree's fruit keys * are everywhere, in grass and
shrubs and covering the patio flagstones
and table at which I write this poem, their
strange green casings joined to one another as
if in an eternal kiss, their oddly shaped
wings, whose reticulate filaments emerge
out of a leathery spine, mimicking the
half moon, its glow doing the dark's secret work.
Children, splitting the husks open to find the
sticky pith within (which squirrels love to eat
raised up on haunches, forepaws in a flurry,
their frantic chewing the hint of an autumn
recklessness when winter food must be stored), fix
the wings to their noses so they are marked as
people of the tree, yet other seeds will fly
free, taking their tenacious hold in the soil. "
The Song Of Nature          ,"
If you love me, you love yourself;
If you harm me, you harm yourself;
Thru disasters I've taught:
If I'm not, you're not;
You can't stay cool
If I am hot.
Take out History,
Flip through pages,
I have revolted
Down the ages.
Know me, know yourself,
I'm the master not a slave,
If you don't know
How to behave,
Don't expect me to save.



              From: 
                    ATUL CHANDRA SARKAR        






              Copyright ©: 
                    atul chandra sarkar        


"
The Spring passing away,"
The river is a river everyday
The bridge everyday is a bridge
The driver, jeep, contractor
All the same …
Why the mind
doesn’t go beyond these?
Looking around that day
I witnessed the trees
Passing away was
the Spring.
Passing over the Kurjan bridge
I saw the sky full of clouds
Expanding was the Ganga
A momentary sparkle of joy
and then –
the same driver
same jeep
same contractor
Even if these all change
Even then season won’t
Trees of Chinar
or Devdar
I don’t recognize
Enter in poetry
enter in mind
the names of
Kashmir, Himalaya
Opposite my home
from Peepal tree
Bird droppings continue
round the clock
The recognition of that tree
is out of poetry
What sort of forgetfulness
I forget many things
Also very lazy I’m
I don’t see even
the vicinage"
The Tempest,"
Silence,
Spread all over,
Before it arrives.
No one,
Has a clue,
Of what is going to happen.
They are busy in their daily chores,
When suddenly,
The waves come crashing by the shore.
The winds become strong,
There's thunder everywhere,
And there's commotion.
People wonder what's happening,
They leave their houses,
And run for shelter.
But, alas!
They are swept by the sea,
Who does not listen to anyone's plea.
Children become orphans,
And parents, homeless,
There is the whirlwind, engulfing almost the whole universe.
A high tide,
That destroys all the dreams,
Of people very easily.
No mercy,
For anyone,
It's God's way of showing anger.
When it subsides,
Everything's wiped off,
Not even a single leaf is left.
The shore is silent again,
People will reside again,
Unaware of God's next plan.



              From: 
                    Mumbai, India        






              Copyright ©: 
                    Kritika Bhatia        


"
The Time,"
I am the time
I don't wait
For no anyone
For no anything
Never back again
It is my nature
The wise people
Use and avail me
For their happy life
For their purposes
For their goals
But the simpleton
They wait for me
And live in the dreams
They waste me
If they awake
They feel sorry
I am not there
Any more
I am the Time
I don't wait
Never back again"
The Tree of Scarlet Berries,"
The rain gullies the garden paths
And tinkles on the broad sides of grass blades.
A tree, at the end of my arm, is hazy with mist.
Even so, I can see that it has red berries,
A scarlet fruit,
Filmed over with moisture.
It seems as though the rain,
Dripping from it,
Should be tinged with colour.
I desire the berries,
But, in the mist, I only scratch my hand on the thorns.
Probably, too, they are bitter."
The Turning Tree,"
This to be beautiful to you
Set against all this you know of
So ominous, set against it,
Overcome, might overcome.
This to be beautiful, beautiful,
Never alone enough with God
Never enough among fountains
This be beautiful Spring blue.
Leaf love you for this the while
I am with you and the while after
This earth I am standing on, the
Herons and smaller birds possess.
This to be beautiful to you
The downward fire I spoke of
The eel grass, the snowy path,
The wide shore, the wide shore.
Speak of it, speak it, unceasing, all
These lines to the tomb, O turning tree,
Set against all this you know of
Overcome, will, overcome.
Grave tree of the dark plowland under,
I will will the whole time to you:
Falling water, wave falling, dew
Dust, horses, spirits, Spirit.



              From: 
                    Sweet Youth        






              Copyright ©: 
                    2002 Allen Grossman & New Directions Publishing Corporation        


"
The Vision,"
Although
I am not the perfect
But if you come to me
I see your heart first
Then I read your mind
Analysis your face
I focus on your words
I observe your reality
In all characters
In all subjects
At the conclusion
I smile
And say to me;
It is the world
No one is you
Let's leave it
Nature cannot be
The turnout."
The voices of a Leaf,"
I am what I am
Just a lonely leaf on a tree,
Surrounded by so many,
Yet more solitare than any.
I reach out for the sunlight,
But there wasn't enough to share,
I wished I could take flight
To somewhere where others care.
I am just a lonely leaf on a tree,
How I wish mother nature with notice me,
My voice unheard,
Drowned by the noises around,
My song unsung
As I float to the ground.
My end has come
But none seem to care
My life so glum
Its difficult to bare
I lay unnoticed on the ground
with a thousand more scattered around
But while my eyes deceived me,
And what my heart was blind to see,
My true worths form
Hidden within me.
I saw myself insignificant to my tree
Yet the soil beneath her welcomed me,
With open arms and warm sincerity,
She received me with such gentility
Finally at the end, she whispered to me
for then I realised my true destiny
I surrendered myself for My end was served
To benefit all till eternity.



              From: 
                    Vryheid        






              Copyright ©: 
                    10/10/2011        


"
The Water-Nymph,"
In lakeside leafy groves, a friar
Escaped all worries; there he passed
His summer days in constant prayer,
Deep studies and eternal fast.
Already with a humble shovel
The elder dug himself a grave -
As, calling saints to bless his hovel,
Death; nothing other; did he crave.
So once, upon a falling night, he
Was bowing by his wilted shack
With meekest prayer to the Almighty.
The grove was turning slowly black;
Above the lake a mist was lifting;
Through milky clouds across the sky
The ruddy moon was softly drifting,
When water drew the friar's eye...
He's looking puzzled, full of trouble,
Of fear he cannot quite explain,
He sees the waves begin to bubble
And suddenly grow calm again.
Then -- white as first snow in the highlands,
Light-footed as nocturnal shade,
There comes ashore, and sits in silence
Upon the bank, a naked maid.
She eyes the monk and brushes gently
Her hair, and water off her arms.
He shakes with fear and looks intently
At her, and at her lovely charms.
With eager hand she waves and beckons,
Nods quickly, smiles as from afar
And shoots, within two flashing seconds,
Into still water like a star.
The glum old man slept not an instant;
All day, not even once he prayed:
Before his eyes still hung and glistened
The wondrous, the relentless shade...
The grove puts on its gown of nightfall;
The moon walks on the cloudy floor;
And there's the maiden; pale, delightful,
Reclining on the spellbound shore.
She looks at him, her hair she brushes,
Blows airy kisses, gestures wild,
Plays with the waves; caresses, splashes -
Now laughs, now whimpers like a child,
Moans tenderly, calls louder, louder...
""Come, monk, come, monk! To me, to me!..""
Then; disappears in limpid water,
And all is silent instantly...
On the third day the zealous hermit
Was sitting by the shore, in love,
Awaiting the delightful mermaid,
As shade was covering the grove...
Dark ceded to the sun's emergence;
Our monk had wholly disappeared -
Before a crowd of local urchins,
While fishing, found his hoary beard.
translated by: Genia Gurarie
email: egurarie@princeton.edu
http://www.princeton.edu/~egurarie/



              Copyright ©: 
                    Genia Gurarie        


"
The Waves,"
As the waves
Hit the shore
And enjoy that
Also out of control
And then revert
Let me in my waves
In the same way
I also want to cross
My limits
To extend the limits."
The Way,"
At first a mere thread of a footpath half blotted
out by the grasses
Sweeping triumphant across it, it wound between hedges of roses
Whose blossoms were poised above leaves as pond lilies float on
the water,
While hidden by bloom in a hawthorn a bird filled the morning with
singing.
It widened a highway, majestic, stretching ever
to distant horizons,
Where shadows of tree-branches wavered, vague outlines invaded by
sunshine;
No sound but the wind as it whispered the secrets of earth to the
flowers,
And the hum of the yellow bees, honey-laden and dusty with pollen.
And Summer said, ""Come, follow onward, with no thought save the
longing
to wander,
The wind, and the bees, and the flowers, all singing the great song
of Nature,
Are minstrels of change and of promise, they herald the joy of the
Future.""
Later the solitude vanished, confused and distracted
the road
Where many were seeking and jostling. Left behind were
the trees
and the flowers,
The half-realized beauty of quiet, the sacred unconscious communing.
And now he is come to a river, a line of gray, sullen water,
Not blue and splashing, but dark, rolling somberly on to the ocean.
But on the far side is a city whose windows flame gold in the sunset.
It lies fair and shining before him, a gem set betwixt sky and water,
And spanning the river a bridge, frail promise to longing desire,
Flung by man in his infinite courage, across the stern force of
the water;
And he looks at the river and fears, the bridge is so slight,
yet he ventures
His life to its fragile keeping, if it fails the waves will engulf
him.
O Arches! be strong to uphold him, and bear him across to the city,
The beautiful city whose spires still glow with the fires of sunset!"
The Winding Stairway,"
- solo nijuin renku -
English version by Constantin Severin
out of cherry blossoms
the haru ideogram
appears under the hands of a blind man
          I eye her fixedly through the slot
          between two petals
how she twofolded herself
in springlike
dewy bodies
          the skin gets bizarre
          signs on your street
frozen city
the skaters glide up
the sheen of the moon
          in the park the snowflakes
          only avoid two embers' shadows
the flame of the lighter
amplifies the fluttering
in our lips
          tramways collide against
          large night butterflies
a pair of tweezers
to pluck out of the page fiber
a skull
          nothing more exquisite than
          a silver-bound book
up a birch-tree
the song of the blackbird gathers
the light in sheaves
          a few wheat-ears float
          toward the circle of waterlilies
that round mouth
lurking in the fog
of the squalid railway station
          it takes me only one leaf to touch
          the warm space between her ankles
I touch softly the word
""moon"" in the dictionary
soaked by autumn
          barefoot child circling
          the sparrow-nest that's gone with the wind
winding stairway
the clouds are looming
bodyless wings
          who I wonder has painted
          the stairs leading to my house
under the white girder
the linden tree starts up
a dragon fly
          pair of blind people walking across
          the haru ideogram



              From: 
                    Constantin Severin, 1995        






              Copyright ©: 
                    Constantin Severin        


"
These Are The Clouds,"
These are the clouds about the fallen sun,
The majesty that shuts his burning eye:
The weak lay hand on what the strong has done,
Till that be tumbled that was lifted high
And discord follow upon unison,
And all things at one common level lie.
And therefore, friend, if your great race were run
And these things came, So much the more thereby
Have you made greatness your companion,
Although it be for children that you sigh:
These are the clouds about the fallen sun,
The majesty that shuts his burning eye."
Thoughts on the Beach at Night,"
Can cells sense something's wrong
	when cancer starts?
The body as a whole
	is self-contained,
	complete,
	compatible in all its parts.
	Its function, features, fate
	are all maintained.
What is this maverick madness,
	counter-fate,
	a tyrant spirit
	rending all awry
	to sap and warp,
	confound and mutilate,
	a manic mayhem
	forced to multiply?
What kind of baneful guest
	is so engrossed
	within the selfish meeting
		of his needs
	to damn his future,
	jeopardize his host?
Now everything that eats
	and shits and breeds,
	the very stars and waves,
	and wind and sand,
		must dread our gaze,
		the moving of a hand.



              From: 
                    8/11        






              Copyright ©: 
                    Glen Martin Fitch        


"
Through a spider's web,"
It was a mid summer evening
And I lay below the old wood
Looking at a spider nearby spinning
It's delicate web, a silent art so good
Through the spider's web
I saw a different world
Felt the relative tide and ebb
Along the natural beauty curled
It looked like a magic window
An entrance of a start, a door
I lay enchanted and felt the wind blow
Brushing through my mind like an ancient lore
Oh! Such beauty and grace
I watches as the spider swayed
Living in it's own imaginative daze
Floating so smoothly in thin air
Beside me, I could hear the running stream
And it seemed like a rhythm to the spider
To work so perfectly, lost in it's dream
And slowly, my heart felt lighter and lighter...



              From: 
                    Hymns of soul        






              Copyright ©: 
                    2013, Harshitha Sri        


"
Tip tap RAIN,"
And I too became wet in that tip tap rain
When in summer I got the company of rain
Which brought with it the tip tap grain .
On plants it rained in such a way
That all buds  became gay .
The neem tree in front of my window
Which has gone leafless
That too smiled
Like it got new life  so fresh.
The flower of marigold has decorated itself too
And it took me in its  beautiful hue .
It seemed like walls of my home
Too has welcomed it
And introduced its each part to it  .
And in this I was unable to stop my inner shout
People tried but  i just galloped   out  .
And I too become wet in that tip tap rain  ...



              From: 
                    Trying to hear , my soul's whisper ...        






              Copyright ©: 
                    Neelam Sinha        


"
To Her Beauty,"
If 'beauty' Be the self satisfied pride she bears,Each Fly do wing around her cherubic sweet face,As they; lovers seek what her anonymous covers,And dream them in a transient trace.When 'beauty', a self possessed pride, you Worn,Each fly does wing around your wilt grace,As what lovers opine, 'how your beauty haste flown;As falls the man in his transient race'.



              From: 
                    Nithin Purple        






              Copyright ©: 
                    Nithin Purple        


"
To The Rose Upon The Rood Of Time,"
Red Rose, proud Rose, sad Rose of all my days!
Come near me, while I sing the ancient ways:
Cuchulain battling with the bitter tide;
The Druid, grey, wood-nurtured, quiet-eyed,
Who cast round Fergus dreams, and ruin untold;
And thine own sadness, where of stars, grown old
In dancing silver-sandalled on the sea,
Sing in their high and lonely melody.
Come near, that no more blinded hy man's fate,
I find under the boughs of love and hate,
In all poor foolish things that live a day,
Eternal beauty wandering on her way.
Come near, come near, come near; Ah, leave me still
A little space for the rose-breath to fill!
Lest I no more bear common things that crave;
The weak worm hiding down in its small cave,
The field-mouse running by me in the grass,
And heavy mortal hopes that toil and pass;
But seek alone to hear the strange things said
By God to the bright hearts of those long dead,
And learn to chaunt a tongue men do not know.
Come near; I would, before my time to go,
Sing of old Eire and the ancient ways:
Red Rose, proud Rose, sad Rose of all my days."
Trails of Beauty,"
Trails of beauty fades out much strife
A harmony that runs through all life
We sit together, the mountain and I
Hours upon hours a soothing lullaby
To dive in with beauty before me flares
Profound sense of joy, serenity & glares
A creation, of natural treasures wonder
Stubble-plains with rosy hue; I see afar
The songs of spring echoing Summer
Majestic mountain, peaceful waters flow
Gentle breeze blowing gracefully with awe
This dreamy life, carried by nature's stride
Is one where you go to feel  & reach inside"
Tranquility,"
Disturbed by nonsense,
Every day is so monotonous.
There's no uniqueness,
Each day is like an illness.
It never gets cured,
Unless there's change.
There's no peace,
There's no feast.
The whole day,
I just think of something new,
I eagerly wait for something that has never happened before,
Something that'll make me ask my life for more.
I wandered once,
Like a vagabond.
I had no clue of where I was going,
No idea of what I was doing.
Suddenly, I spotted a lake,
Surrounded by shrubs.
I could hear the silence,
It was a never-seen-before experience.
I never felt so glad ever before,
I never felt I had the time,
But, once when I was with Nature,
Everything changed forever.
The birds chirping,
I could hear it clearly,
I felt heavenly,
It seemed as if God had landed on the Earth, actually.
I never felt like leaving the place,
It was so serene,
So quiet,
So blissful.
I could see my inner self,
Come alive slowly,
Not everyone is that fateful,
To be so close to tranquility.



              From: 
                    Mumbai, India        






              Copyright ©: 
                    Kritika Bhatia        


"
Tree of Hope,"
It stood there
-and the distant fires of passion
Were ghastly dancing around it-
the old tree.
They called it a whisperer in the fog.
A confessional, the believers called it,
Who never found the warmth of the old tree
In the cold chest of the stone buildings,
And every passer-by could consider it a friend
In the dim illumination.
And today, in the crack of dawn
Of the new millennium, the old tree was cut,
Treacherously thorn from the hands of believers,
A scream on earth’s thirsty lips,
The scream of the entire exhausted world.
Drowning  this moment, this hour,
Or an eternity.
Because it is worn by the cold wind’s of greed
Entwining it, touching it with a thousand lips
Clinging against the face of the diseased world.
The tree of hope is no longer here
For us to nail the mirror of conscience into it,
To see the reflection in it
Of whatever is left of the diseased world,
Just a skeleton in a warm black wave of sensual oblivion
A dream-lit slumber without dreams,
In which the entire diseased world was drowning.
The warm veil of passion fell onto the face of the world
And the tree of hope became a hopeless coffin."
