title,text
The People,"

I recall that man and not two centuries
have passed since I saw him,
he went neither by horse nor by carriage:
purely on foot
he outstripped
distances,
and carried no sword or armour,
only nets on his shoulder,
axe or hammer or spade,
never fighting the rest of his species:
his exploits were with water and earth,
with wheat so that it turned into bread,
with giant trees to render them wood,
with walls to open up doors,
with sand to construct the walls,
and with ocean for it to bear.
I knew him and he is still not cancelled in me.
The carriages fell to pieces,
war destroyed doors and walls,
the city was a handful of ashes,
all the clothes turned to dust,
and he remains to me,
he survives in the sand,
when everything before
seemed imperishable but him.
In the going and coming of families
at times he was my father or kinsman
or perhaps it was scarcely him or not
the one who did not return to his house
because water or earth swallowed him up
or a tree or an engine killed him,
or he was the saddened carpenter
who went behind the coffin, without tears,
someone in the end who had no name,
except those that metal or timber have,
and on whom others gazed from on high
without seeing the ant
for the anthill
and so that when his feet did not stir,
because the poor exhausted one had died,
they never saw what they had not seen:
already there were other feet where he'd been.
The other feet were still his,
and the other hands,
the man remained:
when it seemed that now he was done for
he was the same once more,
there he was digging again at the earth,
cutting cloth, minus a shirt,
there he was and was not, like before,
he had gone down and was once more,
and since he never owned graveyards,
or tombs, nor was his name carved
on the stone he sweated to quarry,
no one knew he had come
and no one knew when he died,
so that only when the poor man could
he returned to life once more, without it being noted.
He was the man, no doubt of it, without heritage,
without cattle, without a flag,
and he was not distinguished from others,
the others who were him,
from the heights he was grey like the subsoil,
tanned like the leather,
he was yellow reaping the wheat,
he was black down in the mine,
he was the colour of stone on the fortress,
in the fishing boat the colour of tuna,
and the colour of horses in the meadow:
how could anyone distinguish him
if he was inseparable, elemental,
earth, coal or sea vested in man?
Where he lived whatever
a man touched grew:
the hostile stones,
quarried
by his hands,
took on order
and one by one formed
the right clarity of a building,
he made bread with his hands,
moved the engines,
the distances peopled themselves with towns,
other men grew,
bees arrived,
and by man's creating and breeding
spring walked the market squares
between bakeries and doves.
The maker of loaves was forgotten,
he who quarried and journeyed, beating down
and opening furrows, transporting sand,
when everything existed he no longer existed,
he gave his existence, that's all.
He went elsewhere to labour, and at last
he was dead, rolling
like a stone in the river:
death carried him downstream.
I, who knew him, saw him descend
till he was no longer except what he left:
roads he could scarcely know,
houses he never ever would live in.
I turn to see him, and I await him
I see him in his grave and resurrected.
I distinguish him among all
who are his equals
and it seems to me it cannot be,
that like this we go nowhere,
that to survive like this holds no glory.
I believe that this man
must be enthroned, rightly shod and crowned.
I believe that those who made such things
must be the masters of all these things.
And that those who made bread should eat!
And those in the mines must have light!
Enough now of grey men enslaved!
Enough of the pale 'missing ones'!
Not another man passes except as a king.
Not a single woman without her crown.
Golden gauntlets for every hand.
Fruits of the sun for all the unknowns!
I knew that man and when I could,
when he still had eyes in his head,
when he still had a voice in his mouth
I searched for him among tombs, and I said
grasping his arm that was not yet dust:
'All will be gone, you will live on,
You ignite life.
You made what is yours.'
So let no one trouble themselves when
I seem to be alone and am not alone,
I am with no one and speak for them all:
Some listen to me, without knowing,
but those I sing, those who do know
go on being born, and will fill up the Earth."
The Portrait In The Rock,"

Oh yes I knew him, I spent years with him,
with his golden and stony substance,
he was a man who was tired -
in Paraguay he left his father and mother,
his sons, his nephews,
his latest in-laws,
his house, his chickens,
and some half-opened books.
They called him to the door.
When he opened it, the police took him,
and they beat him up so much
that he spat blood in France, in Denmark,
in Spain, in Italy, moving about,
and so he died and I stopped seeing his face,
stopped hearing his profound silence ;
then once, on a night of storms,
with snow spreading
a smooth cloak on the mountains,
on horseback, there, far off,
I looked and there was my friend -
his face was formed in stone,
his profile defied the wild weather,
in his nose the wind was muffling
the moaning of the persecuted.
There the exile came to ground.
Changed into stone, he lives in his own country."
The Queen,"

I have named you queen.
There are taller than you, taller.
There are purer than you, purer.
There are lovelier than you, lovelier.
But you are the queen.
When you go through the streets
No one recognizes you.
No one sees your crystal crown, no one looks
At the carpet of red gold
That you tread as you pass,
The nonexistent carpet.
And when you appear
All the rivers sound
In my body, bells
Shake the sky,
And a hymn fills the world.
Only you and I,
Only you and I, my love,
Listen to me.
- - - - - - - -
LA REINA
Yo te he nombrado reina.
Hay más altas que tú, más altas.
Hay más puras que tú, más puras.
Hay más bellas que tú, hay más bellas.
Pero tú eres la reina.
Cuando vas por las calles
nadie te reconoce.
Nadie ve tu corona de cristal, nadie mira
la alfombra de oro rojo
que pisas donde pasas,
la alfombra que no existe.
Y cuando asomas
suenan todos los ríos
en mi cuerpo, sacuden
el cielo las campanas,
y un himno llena el mundo.
Sólo tú y yo,
sólo tú y yo, amor mío,
lo escuchamos."
The Question,"

Love, a question
has destroyed you.
I have come back to you
from thorny uncertainty.
I want you straight as
the sword or the road.
But you insist
on keeping a nook
of shadow that I do not want.
My love,
understand me,
I love all of you,
from eyes to feet, to toenails,
inside,
all the brightness, which you kept.
It is I, my love,
who knocks at your door.
It is not the ghost, it is not
the one who once stopped
at your window.
I knock down the door:
I enter your life:
I come to live in your soul:
you cannot cope with me.
You must open door to door,
you must obey me,
you must open your eyes
so that I may search in them,
you must see how I walk
with heavy steps
along all the roads
that, blind, were waiting for me.
Do not fear,
I am yours,
but
I am not the passenger or the beggar,
I am your master,
the one you were waiting for,
and now I enter
your life,
no more to leave it,
love, love, love,
but to stay."
"The Tree Is Here, Still, In Pure Stone","

The tree is here, still, in pure stone,
in deep evidence, in solid beauty,
layered, through a hundred million years.
Agate, cornelian, gemstone
transmuted the timber and sap
until damp corruptions
fissured the giant's trunk
fusing a parallel being:
the living leaves
unmade themselves
and when the pillar was overthrown
fire in the forest, blaze of the dust-cloud,
celestial ashes mantled it round,
until time, and the lava, created
this gift, of translucent stone."
The United Fruit Co.,"

When the trumpet sounded, it was
all prepared on the earth,
the Jehovah parcelled out the earth
to Coca Cola, Inc., Anaconda,
Ford Motors, and other entities:
The Fruit Company, Inc.
reserved for itself the most succulent,
the central coast of my own land,
the delicate waist of America.
It rechristened its territories
as the 'Banana Republics'
and over the sleeping dead,
over the restless heroes
who brought about the greatness, the liberty and the flags,
it established the comic opera:
abolished the independencies,
presented crowns of Caesar,
unsheathed envy, attracted
the dictatorship of the flies,
Trujillo flies, Tacho flies,
Carias flies, Martines flies,
Ubico flies, damp flies
of modest blood and marmalade,
drunken flies who zoom
over the ordinary graves,
circus flies, wise flies
well trained in tyranny.
Among the blood-thirsty flies
the Fruit Company lands its ships,
taking off the coffee and the fruit;
the treasure of our submerged
territories flow as though
on plates into the ships.
Meanwhile Indians are falling
into the sugared chasms
of the harbours, wrapped
for burials in the mist of the dawn:
a body rolls, a thing
that has no name, a fallen cipher,
a cluster of the dead fruit
thrown down on the dump."
The Weary One,"

The weary one, orphan
of the masses, the self,
the crushed one, the one made of concrete,
the one without a country in crowded restaurants,
he who wanted to go far away, always farther away,
didn't know what to do there, whether he wanted
or didn't want to leave or remain on the island,
the hesitant one, the hybrid, entangled in himself,
had no place here: the straight-angled stone,
the infinite look of the granite prism,
the circular solitude all banished him:
he went somewhere else with his sorrows,
he returned to the agony of his native land,
to his indecisions, of winter and summer."
The White Mans Burden,"
Lost in the forest, I broke off a dark twig
and lifted its whisper to my thirsty lips:
maybe it was the voice of the rain crying,
a cracked bell, or a torn heart.
Something from far off it seemed
deep and secret to me, hidden by the earth,
a shout muffled by huge autumns,
by the moist half-open darkness of the leaves.
Wakening from the dreaming forest there, the hazel-sprig
sang under my tongue, its drifting fragrance
climbed up through my conscious mind
as if suddenly the roots I had left behind
cried out to me, the land I had lost with my childhood---
and I stopped, wounded by the wandering scent"
The Wide Ocean,"

Ocean, if you were to give, a measure, a ferment, a fruit
of your gifts and destructions, into my hand,
I would choose your far-off repose, your contour of steel,
your vigilant spaces of air and darkness,
and the power of your white tongue,
that shatters and overthrows columns,
breaking them down to your proper purity.
Not the final breaker, heavy with brine,
that thunders onshore, and creates
the silence of sand, that encircles the world,
but the inner spaces of force,
the naked power of the waters,
the immoveable solitude, brimming with lives.
It is Time perhaps, or the vessel filled
with all motion, pure Oneness,
that death cannot touch, the visceral green
of consuming totality.
Only a salt kiss remains of the drowned arm,
that lifts a spray: a humid scent,
of the damp flower, is left,
from the bodies of men. Your energies
form, in a trickle that is not spent,
form, in retreat into silence.
The falling wave,
arch of identity, shattering feathers,
is only spume when it clears,
and returns to its source, unconsumed.
Your whole force heads for its origin.
The husks that your load threshes,
are only the crushed, plundered, deliveries,
that your act of abundance expelled,
all those that take life from your branches.
Your form extends beyond breakers,
vibrant, and rhythmic, like the chest, cloaking
a single being, and its breathings,
that lift into the content of light,
plains raised above waves,
forming the naked surface of earth.
You fill your true self with your substance.
You overflow curve with silence.
The vessel trembles with your salt and sweetness,
the universal cavern of waters,
and nothing is lost from you, as it is
from the desolate crater, or the bay of a hill,
those empty heights, signs, scars,
guarding the wounded air.
Your petals throbbing against the Earth,
trembling your submarine harvests,
your menace thickening the smooth swell,
with pulsations and swarming of schools,
and only the thread of the net raises
the dead lightning of fish-scale,
one wounded millimetre, in the space
of your crystal completeness."
"Tie Your Heart At Night To Mine, Love,","

Tie your heart at night to mine, love,
and both will defeat the darkness
like twin drums beating in the forest
against the heavy wall of wet leaves.
Night crossing: black coal of dream
that cuts the thread of earthly orbs
with the punctuality of a headlong train
that pulls cold stone and shadow endlessly.
Love, because of it, tie me to a purer movement,
to the grip on life that beats in your breast,
with the wings of a submerged swan,
So that our dream might reply
to the sky's questioning stars
with one key, one door closed to shadow."
Tonight I Can Write,"
Tonight I can write the saddest lines.
Write, for example, 'The night is starry
and the stars are blue and shiver in the distance.'
The night wind revolves in the sky and sings.
Tonight I can write the saddest lines.
I loved her, and sometimes she loved me too.
Through nights like this one I held her in my arms.
I kissed her again and again under the endless sky.
She loved me, sometimes I loved her too.
How could one not have loved her great still eyes.
Tonight I can write the saddest lines.
To think that I do not have her. To feel that I have lost her.
To hear the immense night, still more immense without her.
And the verse falls to the soul like dew to the pasture.
What does it matter that my love could not keep her.
The night is starry and she is not with me.
This is all. In the distance someone is singing. In the distance.
My soul is not satisfied that it has lost her.
My sight tries to find her as though to bring her closer.
My heart looks for her, and she is not with me.
The same night whitening the same trees.
We, of that time, are no longer the same.
I no longer love her, that's certain, but how I loved her.
My voice tried to find the wind to touch her hearing.
Another's. She will be another's. As she was before my kisses.
Her voice, her bright body. Her infinite eyes.
I no longer love her, that's certain, but maybe I love her.
Love is so short, forgetting is so long.
Because through nights like this one I held her in my arms
my soul is not satisfied that it has lost her.
Though this be the last pain that she makes me suffer
and these the last verses that I write for her.
translated by W.S. Merwin"
Tower Of Light,"
O tower of light, sad beauty
that magnified necklaces and statues in the sea,
calcareous eye, insignia of the vast waters, cry
of the mourning petrel, tooth of the sea, wife
of the Oceanian wind, O separate rose
from the long stem of the trampled bush
that the depths, converted into archipelago,
O natural star, green diadem,
alone in your lonesome dynasty,
still unattainable, elusive, desolate
like one drop, like one grape, like the sea."
Triangles,"

Three triangles of birds crossed
Over the enormous ocean which extended
In winter like a green beast.
Everything just lay there, the silence,
The unfolding gray, the heavy light
Of space, some land now and then.
Over everything there was passing
A flight
And another flight
Of dark birds, winter bodies
Trembling triangles
Whose wings,
Frantically flapping, hardly
Can carry the gray cold, the desolate days
From one place to another
Along the coast of Chile.
I am here while from one sky to another
The trembling of the migratory birds
Leaves me sunk inside myself, inside my own matter
Like an everlasting well
Dug by an immovable spiral.
Now they have disappeared
Black feathers of the sea
Iron birds
From steep slopes and rock piles
Now at noon
I am in front of emptiness. It's a winter
Space stretched out
And the sea has put
Over its blue face
A bitter mask."
Walking Around,"

by Pablo Neruda 

It so happens I am sick of being a man.
And it happens that I walk into tailorshops and movie
houses
dried up, waterproof, like a swan made of felt
steering my way in a water of wombs and ashes.
The smell of barbershops makes me break into hoarse
sobs.
The only thing I want is to lie still like stones or wool.
The only thing I want is to see no more stores, no gardens,
no more goods, no spectacles, no elevators.
It so happens that I am sick of my feet and my nails
and my hair and my shadow.
It so happens I am sick of being a man.
Still it would be marvelous
to terrify a law clerk with a cut lily,
or kill a nun with a blow on the ear.
It would be great
to go through the streets with a green knife
letting out yells until I died of the cold.
I don't want to go on being a root in the dark,
insecure, stretched out, shivering with sleep,
going on down, into the moist guts of the earth,
taking in and thinking, eating every day.
I don't want so much misery.
I don't want to go on as a root and a tomb,
alone under the ground, a warehouse with corpses,
half frozen, dying of grief.
That's why Monday, when it sees me coming
with my convict face, blazes up like gasoline,
and it howls on its way like a wounded wheel,
and leaves tracks full of warm blood leading toward the
night.
And it pushes me into certain corners, into some moist
houses,
into hospitals where the bones fly out the window,
into shoeshops that smell like vinegar,
and certain streets hideous as cracks in the skin.
There are sulphur-colored birds, and hideous intestines
hanging over the doors of houses that I hate,
and there are false teeth forgotten in a coffeepot,
there are mirrors
that ought to have wept from shame and terror,
there are umbrellas everywhere, and venoms, and umbilical
cords.
I stroll along serenely, with my eyes, my shoes,
my rage, forgetting everything,
I walk by, going through office buildings and orthopedic
shops,
and courtyards with washing hanging from the line:
underwear, towels and shirts from which slow
dirty tears are falling.



Share this Poem:







< previous poemnext poem >Top 100 poems







"
Waltz,"

I touch hatred like a covered breast;
I without stopping go from garment to garment,
sleeping at a distance.
I am not, I'm of no use, I do not know
anyone; I have no weapons of ocean or wood,
I do not live in this house.
My mouth is full of night and water.
The abiding moon determines
what I do not have.
What I have is in the midst of the waves,
a ray of water, a day for myself,
an iron depth.
There is no cross-tide, there is no shield, no costume,
there is no special solution too deep to be sounded,
no vicious eyelid.
I live suddenly and other times I follow.
I touch a face suddenly and it murders me.
I have no time.
Do not look for me when drawing
the usual wild thread or the
bleeding net.
Do not call me: that is my occupation.
Do not ask my name or my condition.
Leave me in the middle of my own moon
in my wounded ground."
Water,"

Everything on the earth bristled, the bramble
pricked and the green thread
nibbled away, the petal fell, falling
until the only flower was the falling itself.
Water is another matter,
has no direction but its own bright grace,
runs through all imaginable colors,
takes limpid lessons
from stone,
and in those functionings plays out
the unrealized ambitions of the foam."
We Are Many,"

Of the many men whom I am, whom we are,
I cannot settle on a single one.
They are lost to me under the cover of clothing
They have departed for another city.
When everything seems to be set
to show me off as a man of intelligence,
the fool I keep concealed on my person
takes over my talk and occupies my mouth.
On other occasions, I am dozing in the midst
of people of some distinction,
and when I summon my courageous self,
a coward completely unknown to me
swaddles my poor skeleton
in a thousand tiny reservations.
When a stately home bursts into flames,
instead of the fireman I summon,
an arsonist bursts on the scene,
and he is I. There is nothing I can do.
What must I do to distinguish myself?
How can I put myself together?
All the books I read
lionize dazzling hero figures,
brimming with self-assurance.
I die with envy of them;
and, in films where bullets fly on the wind,
I am left in envy of the cowboys,
left admiring even the horses.
But when I call upon my DASHING BEING,
out comes the same OLD LAZY SELF,
and so I never know just WHO I AM,
nor how many I am, nor WHO WE WILL BE BEING.
I would like to be able to touch a bell
and call up my real self, the truly me,
because if I really need my proper self,
I must not allow myself to disappear.
While I am writing, I am far away;
and when I come back, I have already left.
I should like to see if the same thing happens
to other people as it does to me,
to see if as many people are as I am,
and if they seem the same way to themselves.
When this problem has been thoroughly explored,
I am going to school myself so well in things
that, when I try to explain my problems,
I shall speak, not of self, but of geography."
What Spain Was Like,"

Spain was a taut, dry drum-head
Daily beating a dull thud
Flatlands and eagle's nest
Silence lashed by the storm.
How much, to the point of weeping, in my soul
I love your hard soil, your poor bread,
Your poor people, how much in the deep place
Of my being there is still the lost flower
Of your wrinkled villages, motionless in time
And your metallic meadows
Stretched out in the moonlight through the ages,
Now devoured by a false god.
All your confinement, your animal isolation
While you are still conscious
Surrounded by the abstract stones of silence,
Your rough wine, your smooth wine
Your violent and dangerous vineyards.
Solar stone, pure among the regions
Of the world, Spain streaked
With blood and metal, blue and victorious
Proletarian Spain, made of petals and bullets
Unique, alive, asleep - resounding."
XVII (I do not love you...),"
I do not love you as if you were salt-rose, or topaz,
or the arrow of carnations the fire shoots off.
I love you as certain dark things are to be loved,
in secret, between the shadow and the soul.
I love you as the plant that never blooms
but carries in itself the light of hidden flowers;
thanks to your love a certain solid fragrance,
risen from the earth, lives darkly in my body.
I love you without knowing how, or when, or from where.
I love you straightforwardly, without complexities or pride;
so I love you because I know no other way
than this: where I does not exist, nor you,
so close that your hand on my chest is my hand,
so close that your eyes close as I fall asleep."
"XVII (Thinking, Tangling Shadows...)","
Thinking, tangling shadows in the deep solitude.
You are far away too, oh farther than anyone.
Thinking, freeing birds, dissolving images,
burying lamps.
Belfry of fogs, how far away, up there!
Stifling laments, milling shadowy hopes,
taciturn miller,
night falls on you face downward, far from the city.
Your presence is foreign, as strange to me as a thing.
I think, I explore great tracts of my life before you.
My life before anyone, my harsh life.
The shout facing the sea, among the rocks,
running free, mad, in the sea-spray.
The sad rage, the shout, the solitude of the sea.
Headlong, violent, stretched towards the sky.
You, woman, what were you there, what ray, what vane
of that immense fan? You were as far as you are now.
Fire in the forest! Burn in blue crosses.
Burn, burn, flame up, sparkle in trees of light.
It collapses, crackling. Fire. Fire.
And my soul dances, seared with curls of fire.
Who calls? What silence peopled with echoes?
Hour of nostalgia, hour of happiness, hour of solitude.
Hour that is mine from among them all!
Megaphone in which the wind passes singing.
Such a passion of weeping tied to my body.
Shaking of all the roots,
attack of all the waves!
My soul wandered, happy, sad, unending.
Thinking, burying lamps in the deep solitude.
Who are you, who are you?"
XXXIV (You are the daughter of the sea),"
You are the daughter of the sea, oregano's first cousin.
Swimmer, your body is pure as the water;
cook, your blood is quick as the soil.
Everything you do is full of flowers, rich with the earth.
Your eyes go out toward the water, and the waves rise;
your hands go out to the earth and the seeds swell;
you know the deep essence of water and the earth,
conjoined in you like a formula for clay.
Naiad: cut your body into turquoise pieces,
they will bloom resurrected in the kitchen.
This is how you become everything that lives.
And so at last, you sleep, in the circle of my arms
that push back the shadows so that you can rest--
vegetables, seaweed, herbs: the foam of your dreams."
Your Feet,"
When I cannot look at your face
I look at your feet.
Your feet of arched bone,
your hard little feet.
I know that they support you,
and that your sweet weight
rises upon them.
Your waist and your breasts,
the doubled purple
of your nipples,
the sockets of your eyes
that have just flown away,
your wide fruit mouth,
your red tresses,
my little tower.
But I love your feet
only because they walked
upon the earth and upon
the wind and upon the waters,
until they found me."
Your Hands,"

When your hands leap
towards mine, love,
what do they bring me in flight?
Why did they stop
at my lips, so suddenly,
why do I know them,
as if once before,
I have touched them,
as if, before being,
they travelled
my forehead, my waist?
Their smoothness came
winging through time,
over the sea and the smoke,
over the Spring,
and when you laid
your hands on my chest
I knew those wings
of the gold doves,
I knew that clay,
and that colour of grain.
The years of my life
have been roadways of searching,
a climbing of stairs,
a crossing of reefs.
Trains hurled me onwards
waters recalled me,
on the surface of grapes
it seemed that I touched you.
Wood, of a sudden,
made contact with you,
the almond-tree summoned
your hidden smoothness,
until both your hands
closed on my chest,
like a pair of wings
ending their flight."
Your Laughter,"

Take bread away from me, if you wish,
take air away, but
do not take from me your laughter.
Do not take away the rose,
the lance flower that you pluck,
the water that suddenly
bursts forth in joy,
the sudden wave
of silver born in you.
My struggle is harsh and I come back
with eyes tired
at times from having seen
the unchanging earth,
but when your laughter enters
it rises to the sky seeking me
and it opens for me all
the doors of life.
My love, in the darkest
hour your laughter
opens, and if suddenly
you see my blood staining
the stones of the street,
laugh, because your laughter
will be for my hands
like a fresh sword.
Next to the sea in the autumn,
your laughter must raise
its foamy cascade,
and in the spring, love,
I want your laughter like
the flower I was waiting for,
the blue flower, the rose
of my echoing country.
Laugh at the night,
at the day, at the moon,
laugh at the twisted
streets of the island,
laugh at this clumsy
boy who loves you,
but when I open
my eyes and close them,
when my steps go,
when my steps return,
deny me bread, air,
light, spring,
but never your laughter
for I would die."
